timestamp,open,high,low,close,volume
2026-01-01T00:00:00+00:00,45000.0,45182.99,44866.35,45048.15,2134.07
2026-01-01T01:00:00+00:00,45048.15,45204.94,44989.37,45133.76,2277.57
2026-01-01T02:00:00+00:00,45133.76,45336.55,45007.4,45223.18,2418.77
2026-01-01T03:00:00+00:00,45223.18,45431.56,45119.31,45296.81,2556.08
2026-01-01T04:00:00+00:00,45296.81,45454.34,45190.88,45368.27,2687.93
2026-01-01T05:00:00+00:00,45368.27,45599.73,45232.24,45467.81,2812.88
2026-01-01T06:00:00+00:00,45467.81,45733.65,45411.3,45607.55,2929.63
2026-01-01T07:00:00+00:00,45607.55,45837.0,45459.91,45765.51,3037.02
2026-01-01T08:00:00+00:00,45765.51,46054.73,45690.53,45905.38,3134.07
2026-01-01T09:00:00+00:00,45905.38,46120.9,45770.38,46011.71,3220.02
2026-01-01T10:00:00+00:00,46011.71,46216.98,45889.03,46103.4,3294.29
2026-01-01T11:00:00+00:00,46103.4,46369.1,45998.54,46210.89,3356.52
2026-01-01T12:00:00+00:00,46210.89,46425.98,46056.91,46341.62,3406.61
2026-01-01T13:00:00+00:00,46341.62,46597.35,46287.08,46470.27,3444.66
2026-01-01T14:00:00+00:00,46470.27,46722.18,46308.94,46564.49,3471.03
2026-01-01T15:00:00+00:00,46564.49,46745.11,46471.61,46618.94,3486.24
2026-01-01T16:00:00+00:00,46618.94,46818.18,46467.95,46661.65,3491.11
2026-01-01T17:00:00+00:00,46661.65,46871.88,46520.04,46725.47,3486.6
2026-01-01T18:00:00+00:00,46725.47,46931.06,46609.83,46815.14,3473.84
2026-01-01T19:00:00+00:00,46815.14,47075.62,46644.73,46904.57,3454.16
2026-01-01T20:00:00+00:00,46904.57,47092.87,46801.52,46967.15,3428.99
2026-01-01T21:00:00+00:00,46967.15,47164.91,46795.29,47007.02,3399.87
2026-01-01T22:00:00+00:00,47007.02,47237.33,46896.0,47057.75,3368.4
2026-01-01T23:00:00+00:00,47057.75,47246.16,46907.03,47149.66,3441.73
2026-01-02T00:00:00+00:00,47149.66,47422.3,46989.93,47280.33,2240.86
2026-01-02T01:00:00+00:00,47280.33,47596.97,47181.8,47419.07,2381.33
2026-01-02T02:00:00+00:00,47419.07,47639.7,47233.8,47540.87,2517.56
2026-01-02T03:00:00+00:00,47540.87,47824.43,47468.2,47653.73,2647.97
2026-01-02T04:00:00+00:00,47653.73,47955.38,47473.18,47790.42,2771.2
2026-01-02T05:00:00+00:00,47790.42,48064.12,47660.11,47973.07,2885.96
2026-01-02T06:00:00+00:00,47973.07,48379.53,47827.05,48188.15,2991.13
2026-01-02T07:00:00+00:00,48188.15,48540.29,48009.39,48398.35,3085.76
2026-01-02T08:00:00+00:00,48398.35,48710.32,48309.92,48579.14,3169.13
2026-01-02T09:00:00+00:00,48579.14,48943.13,48379.01,48741.72,3240.74
2026-01-02T10:00:00+00:00,48741.72,49027.02,48656.71,48917.68,3300.26
2026-01-02T11:00:00+00:00,48917.68,49279.48,48729.26,49121.77,3347.63
2026-01-02T12:00:00+00:00,49121.77,49531.61,48970.75,49332.36,3383.04
2026-01-02T13:00:00+00:00,49332.36,49602.27,49186.66,49510.57,3406.85
2026-01-02T14:00:00+00:00,49510.57,49827.84,49313.2,49638.46,3419.68
2026-01-02T15:00:00+00:00,49638.46,49919.65,49512.83,49735.77,3422.37
2026-01-02T16:00:00+00:00,49735.77,49985.54,49523.56,49837.3,3415.89
2026-01-02T17:00:00+00:00,49837.3,50165.17,49733.28,49955.0,3401.49
2026-01-02T18:00:00+00:00,49955.0,50221.51,49763.04,50065.01,3380.44
2026-01-02T19:00:00+00:00,50065.01,50321.91,49895.25,50133.57,3354.26
2026-01-02T20:00:00+00:00,50133.57,50372.68,49934.09,50154.37,3324.46
2026-01-02T21:00:00+00:00,50154.37,50356.58,49943.49,50157.54,3301.39
2026-01-02T22:00:00+00:00,50157.54,50382.93,49971.69,50180.42,3405.35
2026-01-02T23:00:00+00:00,50180.42,50443.53,49962.61,50231.12,3548.02
2026-01-03T00:00:00+00:00,50231.12,50463.6,50109.77,50283.27,2343.68
2026-01-03T01:00:00+00:00,50283.27,50526.25,50077.77,50307.18,2478.73
2026-01-03T02:00:00+00:00,50307.18,50499.66,50122.99,50304.5,2607.68
2026-01-03T03:00:00+00:00,50304.5,50526.24,50083.37,50309.25,2729.1
2026-01-03T04:00:00+00:00,50309.25,50571.91,50090.18,50353.96,2841.81
2026-01-03T05:00:00+00:00,50353.96,50599.99,50218.17,50436.84,2944.7
2026-01-03T06:00:00+00:00,50436.84,50705.68,50218.13,50524.39,3036.87
2026-01-03T07:00:00+00:00,50524.39,50811.83,50387.17,50586.78,3117.66
2026-01-03T08:00:00+00:00,50586.78,50805.0,50383.56,50628.72,3186.56
2026-01-03T09:00:00+00:00,50628.72,50882.9,50432.57,50682.92,3243.39
2026-01-03T10:00:00+00:00,50682.92,50991.32,50521.25,50773.21,3288.07
2026-01-03T11:00:00+00:00,50773.21,51023.87,50548.37,50886.4,3320.83
2026-01-03T12:00:00+00:00,50886.4,51189.04,50773.05,50982.88,3342.14
2026-01-03T13:00:00+00:00,50982.88,51233.35,50766.01,51035.02,3352.63
2026-01-03T14:00:00+00:00,51035.02,51267.83,50883.22,51053.04,3353.17
2026-01-03T15:00:00+00:00,51053.04,51291.74,50835.27,51070.88,3344.82
2026-01-03T16:00:00+00:00,51070.88,51273.33,50865.58,51107.15,3328.8
2026-01-03T17:00:00+00:00,51107.15,51352.71,50917.18,51142.94,3306.48
2026-01-03T18:00:00+00:00,51142.94,51372.01,50916.74,51140.01,3279.34
2026-01-03T19:00:00+00:00,51140.01,51346.79,50902.46,51080.37,3248.97
2026-01-03T20:00:00+00:00,51080.37,51281.18,50786.34,50985.31,3243.06
2026-01-03T21:00:00+00:00,50985.31,51130.54,50783.03,50893.48,3368.9
2026-01-03T22:00:00+00:00,50893.48,51113.38,50599.67,50821.52,3511.05
2026-01-03T23:00:00+00:00,50821.52,51010.95,50596.84,50748.92,3649.8
2026-01-04T00:00:00+00:00,50748.92,50886.72,50434.78,50642.88,2439.61
2026-01-04T01:00:00+00:00,50642.88,50862.3,50344.66,50496.56,2567.0
2026-01-04T02:00:00+00:00,50496.56,50634.16,50179.09,50340.02,2686.58
2026-01-04T03:00:00+00:00,50340.02,50511.24,50013.43,50212.12,2797.18
2026-01-04T04:00:00+00:00,50212.12,50417.1,50019.83,50123.16,2897.74
2026-01-04T05:00:00+00:00,50123.16,50280.65,49834.35,50047.7,2987.42
2026-01-04T06:00:00+00:00,50047.7,50242.07,49822.17,49954.51,3065.59
2026-01-04T07:00:00+00:00,49954.51,50136.84,49649.24,49842.02,3131.82
2026-01-04T08:00:00+00:00,49842.02,49965.77,49574.55,49741.54,3185.9
2026-01-04T09:00:00+00:00,49741.54,49946.76,49542.42,49684.89,3227.89
2026-01-04T10:00:00+00:00,49684.89,49880.4,49465.57,49670.92,3258.05
2026-01-04T11:00:00+00:00,49670.92,49849.14,49501.49,49666.07,3276.87
